ds,yhat,yhat_lower,yhat_upper,model
1972-08-14 00:00:00.000001959,732437.6666666723,653546.4471201429,811328.8862132018,arima
1972-08-15 00:00:00.000001959,733132.0000000057,654199.5301397835,812064.4698602279,arima
1972-08-16 00:00:00.000001959,733826.3333333391,654852.6347056881,812800.03196099,arima
1972-08-17 00:00:00.000001959,734520.6666666724,655505.7607841289,813535.572549216,arima
1972-08-18 00:00:00.000001959,735215.0000000058,656158.9083414663,814271.0916585453,arima
1972-08-19 00:00:00.000001959,735909.3333333392,656812.0773441485,815006.5893225298,arima
1972-08-20 00:00:00.000001959,736603.6666666726,657465.2677587105,815742.0655746346,arima
1972-08-21 00:00:00.000001959,737298.0000000059,658118.4795517744,816477.5204482374,arima
1972-08-22 00:00:00.000001959,737992.3333333393,658771.7126900493,817212.9539766293,arima
1972-08-23 00:00:00.000001959,738686.6666666727,659424.9671403299,817948.3661930155,arima
1972-08-24 00:00:00.000001959,739381.000000006,660078.2428694976,818683.7571305145,arima
1972-08-25 00:00:00.000001959,740075.3333333394,660731.539844519,819419.1268221599,arima
1972-08-26 00:00:00.000001959,740769.6666666728,661384.8580324464,820154.4753008992,arima
1972-08-27 00:00:00.000001959,741464.0000000062,662038.197400417,820889.8025995954,arima
1972-08-28 00:00:00.000001959,742158.3333333395,662691.5579156526,821625.1087510264,arima
1972-08-29 00:00:00.000001959,742852.6666666729,663344.9395454599,822360.3937878859,arima
1972-08-30 00:00:00.000001959,743547.0000000063,663998.3422572295,823095.6577427831,arima
1972-08-31 00:00:00.000001959,744241.3333333397,664651.7660184358,823830.9006482435,arima
1972-09-01 00:00:00.000001959,744935.666666673,665305.2107966369,824566.1225367092,arima
1972-09-02 00:00:00.000001959,745630.0000000064,665958.6765594739,825301.323440539,arima
1972-09-03 00:00:00.000001959,746324.3333333398,666612.1632746711,826036.5033920085,arima
1972-09-04 00:00:00.000001959,747018.6666666731,667265.6709100354,826771.6624233109,arima
1972-09-05 00:00:00.000001959,747713.0000000065,667919.1994334558,827506.8005665572,arima
1972-09-06 00:00:00.000001959,748407.3333333399,668572.748812904,828241.9178537758,arima
1972-09-07 00:00:00.000001959,749101.6666666733,669226.3190164326,828977.0143169139,arima
1972-09-08 00:00:00.000001959,749796.0000000066,669879.9100121765,829712.0899878368,arima
1972-09-09 00:00:00.000001959,750490.33333334,670533.5217683511,830447.1448983289,arima
1972-09-10 00:00:00.000001959,751184.6666666734,671187.1542532532,831182.1790800935,arima
1972-09-11 00:00:00.000001959,751879.0000000068,671840.80743526,831917.1925647535,arima
1972-09-12 00:00:00.000001959,752573.3333333401,672494.481282829,832652.1853838513,arima
1972-09-13 00:00:00.000001959,753267.6666666735,673148.1757644977,833387.1575688493,arima
1972-09-14 00:00:00.000001959,753962.0000000069,673801.8908488837,834122.1091511301,arima
1972-09-15 00:00:00.000001959,754656.3333333402,674455.6265046834,834857.0401619971,arima
1972-09-16 00:00:00.000001959,755350.6666666736,675109.3827006731,835591.9506326742,arima
1972-09-17 00:00:00.000001959,756045.000000007,675763.1594057076,836326.8405943064,arima
1972-09-18 00:00:00.000001959,756739.3333333404,676416.9565887203,837061.7100779604,arima
1972-09-19 00:00:00.000001959,757433.6666666737,677070.7742187233,837796.5591146242,arima
1972-09-20 00:00:00.000001959,758128.0000000071,677724.6122648064,838531.3877352078,arima
1972-09-21 00:00:00.000001959,758822.3333333405,678378.4706961375,839266.1959705434,arima
1972-09-22 00:00:00.000001959,759516.6666666738,679032.3494819617,840000.983851386,arima
1972-09-23 00:00:00.000001959,760211.0000000072,679686.2485916016,840735.7514084128,arima
1972-09-24 00:00:00.000001959,760905.3333333406,680340.1679944567,841470.4986722245,arima
1972-09-25 00:00:00.000001959,761599.666666674,680994.1076600032,842205.2256733447,arima
1972-09-26 00:00:00.000001959,762294.0000000073,681648.067557794,842939.9324422206,arima
1972-09-27 00:00:00.000001959,762988.3333333407,682302.0476574576,843674.6190092238,arima
1972-09-28 00:00:00.000001959,763682.6666666741,682956.0479286991,844409.2854046491,arima
1972-09-29 00:00:00.000001959,764377.0000000075,683610.0683412986,845143.9316587163,arima
1972-09-30 00:00:00.000001959,765071.3333333408,684264.108865112,845878.5578015697,arima
1972-10-01 00:00:00.000001959,765765.6666666742,684918.1694700702,846613.1638632782,arima
1972-10-02 00:00:00.000001959,766460.0000000076,685572.250126179,847347.7498738362,arima
1972-10-03 00:00:00.000001959,767154.3333333409,686226.3508035186,848082.3158631633,arima
1972-10-04 00:00:00.000001959,767848.6666666743,686880.4714722438,848816.8618611048,arima
1972-10-05 00:00:00.000001959,768543.0000000077,687534.6121025833,849551.3878974321,arima
1972-10-06 00:00:00.000001959,769237.333333341,688188.7726648398,850285.8940018424,arima
1972-10-07 00:00:00.000001959,769931.6666666744,688842.9531293891,851020.3802039598,arima
1972-10-08 00:00:00.000001959,770626.0000000078,689497.153466681,851754.8465333346,arima
1972-10-09 00:00:00.000001959,771320.3333333412,690151.3736472379,852489.2930194444,arima
1972-10-10 00:00:00.000001959,772014.6666666745,690805.6136416551,853223.719691694,arima
1972-10-11 00:00:00.000001959,772709.0000000079,691459.8734206003,853958.1265794155,arima
1972-10-12 00:00:00.000001959,773403.3333333413,692114.1529548139,854692.5137118687,arima
1972-10-13 00:00:00.000001959,774097.6666666747,692768.4522151079,855426.8811182415,arima
1972-10-14 00:00:00.000001959,774792.000000008,693422.7711723663,856161.2288276497,arima
1972-10-15 00:00:00.000001959,775486.3333333414,694077.1097975449,856895.5568691379,arima
1972-10-16 00:00:00.000001959,776180.6666666748,694731.4680616704,857629.8652716791,arima
1972-10-17 00:00:00.000001959,776875.0000000081,695385.8459358407,858364.1540641756,arima
1972-10-18 00:00:00.000001959,777569.3333333415,696040.2433912246,859098.4232754584,arima
1972-10-19 00:00:00.000001959,778263.6666666749,696694.6603990614,859832.6729342884,arima
1972-10-20 00:00:00.000001959,778958.0000000083,697349.0969306609,860566.9030693556,arima
1972-10-21 00:00:00.000001959,779652.3333333416,698003.5529574028,861301.1137092805,arima
1972-10-22 00:00:00.000001959,780346.666666675,698658.0284507365,862035.3048826135,arima
1972-10-23 00:00:00.000001959,781041.0000000084,699312.5233821817,862769.4766178351,arima
1972-10-24 00:00:00.000001959,781735.3333333418,699967.0377233267,863503.6289433568,arima
1972-10-25 00:00:00.000001959,782429.6666666751,700621.5714458292,864237.761887521,arima
1972-10-26 00:00:00.000001959,783124.0000000085,701276.1245214161,864971.8754786009,arima
1972-10-27 00:00:00.000001959,783818.3333333419,701930.6969218828,865705.9697448009,arima
1972-10-28 00:00:00.000001959,784512.6666666752,702585.2886190928,866440.0447142577,arima
1972-10-29 00:00:00.000001959,785207.0000000086,703239.8995849782,867174.100415039,arima
1972-10-30 00:00:00.000001959,785901.333333342,703894.5297915392,867908.1368751448,arima
1972-10-31 00:00:00.000001959,786595.6666666754,704549.1792108433,868642.1541225074,arima
1972-11-01 00:00:00.000001959,787290.0000000087,705203.8478150258,869376.1521849916,arima
1972-11-02 00:00:00.000001959,787984.3333333421,705858.5355762893,870110.1310903949,arima
1972-11-03 00:00:00.000001959,788678.6666666755,706513.2424669033,870844.0908664477,arima
1972-11-04 00:00:00.000001959,789373.0000000088,707167.9684592042,871578.0315408135,arima
1972-11-05 00:00:00.000001959,790067.3333333422,707822.7135255951,872311.9531410893,arima
1972-11-06 00:00:00.000001959,790761.6666666756,708477.4776385456,873045.8556948056,arima
1972-11-07 00:00:00.000001959,791456.000000009,709132.2607705911,873779.7392294268,arima
1972-11-08 00:00:00.000001959,792150.3333333423,709787.0628943332,874513.6037723515,arima
1972-11-09 00:00:00.000001959,792844.6666666757,710441.8839824391,875247.4493509124,arima
1972-11-10 00:00:00.000001959,793539.0000000091,711096.7240076414,875981.2759923767,arima
1972-11-11 00:00:00.000001959,794233.3333333425,711751.5829427385,876715.0837239464,arima
1972-11-12 00:00:00.000001959,794927.6666666758,712406.4607605934,877448.8725727582,arima
1972-11-13 00:00:00.000001959,795622.0000000092,713061.3574341339,878182.6425658845,arima
1972-11-14 00:00:00.000001959,796316.3333333426,713716.2729363525,878916.3937303326,arima
1972-11-15 00:00:00.000001959,797010.6666666759,714371.2072403065,879650.1260930453,arima
1972-11-16 00:00:00.000001959,797705.0000000093,715026.1603191168,880383.8396809018,arima
1972-11-17 00:00:00.000001959,798399.3333333427,715681.1321459685,881117.5345207169,arima
1972-11-18 00:00:00.000001959,799093.666666676,716336.1226941107,881851.2106392414,arima
1972-11-19 00:00:00.000001959,799788.0000000094,716991.131936856,882584.8680631629,arima
1972-11-20 00:00:00.000001959,800482.3333333428,717646.1598475799,883318.5068191057,arima
1972-11-21 00:00:00.000001959,801176.6666666762,718301.2063997214,884052.1269336309,arima
1972-11-22 00:00:00.000001959,801871.0000000095,718956.2715667827,884785.7284332364,arima
1972-11-23 00:00:00.000001959,802565.3333333429,719611.3553223282,885519.3113443577,arima
1972-11-24 00:00:00.000001959,803259.6666666763,720266.4576399848,886252.8756933678,arima
1972-11-25 00:00:00.000001959,803954.0000000097,720921.5784934423,886986.421506577,arima
1972-11-26 00:00:00.000001959,804648.333333343,721576.717856452,887719.9488102341,arima
1972-11-27 00:00:00.000001959,805342.6666666764,722231.8757028274,888453.4576305255,arima
1972-11-28 00:00:00.000001959,806037.0000000098,722887.0520064435,889186.9479935761,arima
1972-11-29 00:00:00.000001959,806731.3333333432,723542.2467412369,889920.4199254494,arima
1972-11-30 00:00:00.000001959,807425.6666666765,724197.4598812056,890653.8734521475,arima
1972-12-01 00:00:00.000001959,808120.0000000099,724852.6914004083,891387.3085996115,arima
1972-12-02 00:00:00.000001959,808814.3333333433,725507.9412729649,892120.7253937216,arima
1972-12-03 00:00:00.000001959,809508.6666666766,726163.2094730561,892854.1238602971,arima
1972-12-04 00:00:00.000001959,810203.00000001,726818.4959749227,893587.5040250974,arima
1972-12-05 00:00:00.000001959,810897.3333333434,727473.800752866,894320.8659138208,arima
1972-12-06 00:00:00.000001959,811591.6666666768,728129.1237812473,895054.2095521062,arima
1972-12-07 00:00:00.000001959,812286.0000000101,728784.465034488,895787.5349655322,arima
1972-12-08 00:00:00.000001959,812980.3333333435,729439.8244870689,896520.8421796181,arima
1972-12-09 00:00:00.000001959,813674.6666666769,730095.2021135305,897254.1312198233,arima
1972-12-10 00:00:00.000001959,814369.0000000102,730750.5978884725,897987.402111548,arima
1972-12-11 00:00:00.000001959,815063.3333333436,731406.0117865538,898720.6548801335,arima
1972-12-12 00:00:00.000001959,815757.666666677,732061.4437824921,899453.8895508619,arima
1972-12-13 00:00:00.000001959,816452.0000000104,732716.8938510639,900187.1061489568,arima
1972-12-14 00:00:00.000001959,817146.3333333437,733372.3619671043,900920.3046995832,arima
1972-12-15 00:00:00.000001959,817840.6666666771,734027.8481055066,901653.4852278476,arima
1972-12-16 00:00:00.000001959,818535.0000000105,734683.3522412225,902386.6477587984,arima
1972-12-17 00:00:00.000001959,819229.3333333438,735338.8743492614,903119.7923174263,arima
1972-12-18 00:00:00.000001959,819923.6666666772,735994.4144046906,903852.9189286638,arima
1972-12-19 00:00:00.000001959,820618.0000000106,736649.9723826349,904586.0276173863,arima
1972-12-20 00:00:00.000001959,821312.333333344,737305.5482582768,905319.1184084112,arima
1972-12-21 00:00:00.000001959,822006.6666666773,737961.1420068556,906052.1913264991,arima
1972-12-22 00:00:00.000001959,822701.0000000107,738616.753603668,906785.2463963535,arima
1972-12-23 00:00:00.000001959,823395.3333333441,739272.3830240674,907518.2836426208,arima
1972-12-24 00:00:00.000001959,824089.6666666775,739928.0302434637,908251.3030898912,arima
1972-12-25 00:00:00.000001959,824784.0000000108,740583.6952373238,908984.3047626979,arima
1972-12-26 00:00:00.000001959,825478.3333333442,741239.3779811703,909717.2886855181,arima
1972-12-27 00:00:00.000001959,826172.6666666776,741895.0784505822,910450.2548827729,arima
1972-12-28 00:00:00.000001959,826867.000000011,742550.7966211948,911183.2033788271,arima
1972-12-29 00:00:00.000001959,827561.3333333443,743206.5324686985,911916.1341979902,arima
1972-12-30 00:00:00.000001959,828255.6666666777,743862.2859688395,912649.0473645158,arima
1972-12-31 00:00:00.000001959,828950.0000000111,744518.05709742,913381.9429026021,arima
1973-01-01 00:00:00.000001959,829644.3333333444,745173.8458302965,914114.8208363923,arima
1973-01-02 00:00:00.000001959,830338.6666666778,745829.6521433813,914847.6811899743,arima
1973-01-03 00:00:00.000001959,831033.0000000112,746485.4760126411,915580.5239873813,arima
1973-01-04 00:00:00.000001959,831727.3333333445,747141.3174140977,916313.3492525914,arima
1973-01-05 00:00:00.000001959,832421.6666666779,747797.176323827,917046.1570095288,arima
1973-01-06 00:00:00.000001959,833116.0000000113,748453.0527179599,917778.9472820627,arima
1973-01-07 00:00:00.000001959,833810.3333333447,749108.9465726806,918511.7200940087,arima
1973-01-08 00:00:00.000001959,834504.666666678,749764.8578642281,919244.475469128,arima
1973-01-09 00:00:00.000001959,835199.0000000114,750420.786568895,919977.2134311278,arima
1973-01-10 00:00:00.000001959,835893.3333333448,751076.7326630272,920709.9340036623,arima
1973-01-11 00:00:00.000001959,836587.6666666782,751732.6961230248,921442.6372103315,arima
1973-01-12 00:00:00.000001959,837282.0000000115,752388.6769253407,922175.3230746824,arima
1973-01-13 00:00:00.000001959,837976.3333333449,753044.675046481,922907.9916202088,arima
1973-01-14 00:00:00.000001959,838670.6666666783,753700.6904630051,923640.6428703514,arima
1973-01-15 00:00:00.000001959,839365.0000000116,754356.7231515249,924373.2768484984,arima
1973-01-16 00:00:00.000001959,840059.333333345,755012.7730887053,925105.8935779848,arima
1973-01-17 00:00:00.000001959,840753.6666666784,755668.8402512633,925838.4930820934,arima
1973-01-18 00:00:00.000001959,841448.0000000118,756324.9246159687,926571.0753840548,arima
1973-01-19 00:00:00.000001959,842142.3333333451,756981.0261596431,927303.6405070472,arima
1973-01-20 00:00:00.000001959,842836.6666666785,757637.1448591601,928036.1884741969,arima
1973-01-21 00:00:00.000001959,843531.0000000119,758293.2806914453,928768.7193085784,arima
1973-01-22 00:00:00.000001959,844225.3333333452,758949.433633476,929501.2330332145,arima
1973-01-23 00:00:00.000001959,844919.6666666786,759605.603662281,930233.7296710763,arima
1973-01-24 00:00:00.000001959,845614.000000012,760261.7907549404,930966.2092450836,arima
1973-01-25 00:00:00.000001959,846308.3333333454,760917.9948885853,931698.6717781054,arima
1973-01-26 00:00:00.000001959,847002.6666666787,761574.2160403982,932431.1172929592,arima
1973-01-27 00:00:00.000001959,847697.0000000121,762230.4541876124,933163.5458124118,arima
1973-01-28 00:00:00.000001959,848391.3333333455,762886.7093075118,933895.9573591792,arima
1973-01-29 00:00:00.000001959,849085.6666666789,763542.9813774307,934628.351955927,arima
1973-01-30 00:00:00.000001959,849780.0000000122,764199.2703747542,935360.7296252702,arima
1973-01-31 00:00:00.000001959,850474.3333333456,764855.5762769172,936093.090389774,arima
1973-02-01 00:00:00.000001959,851168.666666679,765511.8990614053,936825.4342719526,arima
1973-02-02 00:00:00.000001959,851863.0000000123,766168.2387057533,937557.7612942713,arima
1973-02-03 00:00:00.000001959,852557.3333333457,766824.5951875463,938290.0714791451,arima
1973-02-04 00:00:00.000001959,853251.6666666791,767480.9684844189,939022.3648489392,arima
1973-02-05 00:00:00.000001959,853946.0000000125,768137.358574055,939754.6414259699,arima
1973-02-06 00:00:00.000001959,854640.3333333458,768793.7654341881,940486.9012325036,arima
1973-02-07 00:00:00.000001959,855334.6666666792,769450.1890426005,941219.144290758,arima
1973-02-08 00:00:00.000001959,856029.0000000126,770106.6293771238,941951.3706229014,arima
1973-02-09 00:00:00.000001959,856723.333333346,770763.0864156386,942683.5802510533,arima
1973-02-10 00:00:00.000001959,857417.6666666793,771419.5601360737,943415.7731972849,arima
1973-02-11 00:00:00.000001959,858112.0000000127,772076.0505164069,944147.9494836185,arima
1973-02-12 00:00:00.000001959,858806.3333333461,772732.5575346643,944880.1091320278,arima
1973-02-13 00:00:00.000001959,859500.6666666794,773389.0811689202,945612.2521644387,arima
1973-02-14 00:00:00.000001959,860195.0000000128,774045.6213972969,946344.3786027287,arima
1973-02-15 00:00:00.000001959,860889.3333333462,774702.178197965,947076.4884687273,arima
1973-02-16 00:00:00.000001959,861583.6666666795,775358.7515491428,947808.5817842163,arima
1973-02-17 00:00:00.000001959,862278.0000000129,776015.341429096,948540.6585709299,arima
1973-02-18 00:00:00.000001959,862972.3333333463,776671.947816138,949272.7188505545,arima
1973-02-19 00:00:00.000001959,863666.6666666797,777328.5706886299,950004.7626447295,arima
1973-02-20 00:00:00.000001959,864361.000000013,777985.2100249795,950736.7899750465,arima
1973-02-21 00:00:00.000001959,865055.3333333464,778641.8658036421,951468.8008630507,arima
1973-02-22 00:00:00.000001959,865749.6666666798,779298.5380031195,952200.79533024,arima
1973-02-23 00:00:00.000001959,866444.0000000132,779955.2266019611,952932.7733980652,arima
1973-02-24 00:00:00.000001959,867138.3333333465,780611.9315787619,953664.7350879312,arima
1973-02-25 00:00:00.000001959,867832.6666666799,781268.6529121643,954396.6804211955,arima
1973-02-26 00:00:00.000001959,868527.0000000133,781925.3905808568,955128.6094191697,arima
1973-02-27 00:00:00.000001959,869221.3333333466,782582.144563574,955860.5221031193,arima
1973-02-28 00:00:00.000001959,869915.66666668,783238.9148390967,956592.4184942633,arima
1973-03-01 00:00:00.000001959,870610.0000000134,783895.7013862517,957324.298613775,arima
1973-03-02 00:00:00.000001959,871304.3333333468,784552.5041839115,958056.162482782,arima
1973-03-03 00:00:00.000001959,871998.6666666801,785209.3232109944,958788.0101223659,arima
1973-03-04 00:00:00.000001959,872693.0000000135,785866.1584464642,959519.8415535628,arima
1973-03-05 00:00:00.000001959,873387.3333333469,786523.0098693302,960251.6567973635,arima
1973-03-06 00:00:00.000001959,874081.6666666802,787179.8774586468,960983.4558747137,arima
1973-03-07 00:00:00.000001959,874776.0000000136,787836.7611935135,961715.2388065137,arima
1973-03-08 00:00:00.000001959,875470.333333347,788493.661053075,962447.005613619,arima
1973-03-09 00:00:00.000001959,876164.6666666804,789150.5770165208,963178.75631684,arima
1973-03-10 00:00:00.000001959,876859.0000000137,789807.5090630851,963910.4909369424,arima
1973-03-11 00:00:00.000001959,877553.3333333471,790464.4571720465,964642.2094946477,arima
1973-03-12 00:00:00.000001959,878247.6666666805,791121.4213227285,965373.9120106325,arima
1973-03-13 00:00:00.000001959,878942.0000000139,791778.4014944985,966105.5985055292,arima
1973-03-14 00:00:00.000001959,879636.3333333472,792435.3976667682,966837.2689999263,arima
1973-03-15 00:00:00.000001959,880330.6666666806,793092.4098189935,967568.9235143677,arima
1973-03-16 00:00:00.000001959,881025.000000014,793749.4379306741,968300.5620693539,arima
1973-03-17 00:00:00.000001959,881719.3333333473,794406.4819813536,969032.1846853411,arima
1973-03-18 00:00:00.000001959,882413.6666666807,795063.541950619,969763.7913827425,arima
1973-03-19 00:00:00.000001959,883108.0000000141,795720.6178181012,970495.382181927,arima
1973-03-20 00:00:00.000001959,883802.3333333475,796377.7095634743,971226.9571032206,arima
1973-03-21 00:00:00.000001959,884496.6666666808,797034.8171664556,971958.5161669061,arima
1973-03-22 00:00:00.000001959,885191.0000000142,797691.9406068057,972690.0593932227,arima
1973-03-23 00:00:00.000001959,885885.3333333476,798349.0798643283,973421.5868023669,arima
1973-03-24 00:00:00.000001959,886579.666666681,799006.2349188697,974153.0984144922,arima
1973-03-25 00:00:00.000001959,887274.0000000143,799663.4057503191,974884.5942497095,arima
1973-03-26 00:00:00.000001959,887968.3333333477,800320.5923386085,975616.0743280869,arima
1973-03-27 00:00:00.000001959,888662.6666666811,800977.794663712,976347.5386696501,arima
1973-03-28 00:00:00.000001959,889357.0000000144,801635.0127056466,977078.9872943823,arima
1973-03-29 00:00:00.000001959,890051.3333333478,802292.2464444711,977810.4202222246,arima
1973-03-30 00:00:00.000001959,890745.6666666812,802949.4958602868,978541.8374730756,arima
1973-03-31 00:00:00.000001959,891440.0000000146,803606.7609332367,979273.2390667924,arima
1973-04-01 00:00:00.000001959,892134.3333333479,804264.0416435059,980004.6250231899,arima
1973-04-02 00:00:00.000001959,892828.6666666813,804921.3379713212,980735.9953620414,arima
1973-04-03 00:00:00.000001959,893523.0000000147,805578.6498969508,981467.3501030785,arima
1973-04-04 00:00:00.000001959,894217.333333348,806235.977400705,982198.6892659911,arima
1973-04-05 00:00:00.000001959,894911.6666666814,806893.3204629348,982930.012870428,arima
1973-04-06 00:00:00.000001959,895606.0000000148,807550.6790640329,983661.3209359967,arima
1973-04-07 00:00:00.000001959,896300.3333333482,808208.053184433,984392.6134822633,arima
1973-04-08 00:00:00.000001959,896994.6666666815,808865.44280461,985123.890528753,arima
1973-04-09 00:00:00.000001959,897689.0000000149,809522.8479050795,985855.1520949503,arima
1973-04-10 00:00:00.000001959,898383.3333333483,810180.2684663979,986586.3982002987,arima
1973-04-11 00:00:00.000001959,899077.6666666816,810837.7044691624,987317.6288642009,arima
1973-04-12 00:00:00.000001959,899772.000000015,811495.1558940107,988048.8441060194,arima
1973-04-13 00:00:00.000001959,900466.3333333484,812152.6227216208,988780.043945076,arima
1973-04-14 00:00:00.000001959,901160.6666666818,812810.1049327112,989511.2284006523,arima
1973-04-15 00:00:00.000001959,901855.0000000151,813467.6025080406,990242.3974919897,arima
1973-04-16 00:00:00.000001959,902549.3333333485,814125.1154284076,990973.5512382895,arima
1973-04-17 00:00:00.000001959,903243.6666666819,814782.6436746508,991704.689658713,arima
1973-04-18 00:00:00.000001959,903938.0000000153,815440.1872276488,992435.8127723817,arima
1973-04-19 00:00:00.000001959,904632.3333333486,816097.7460683199,993166.9205983774,arima
1973-04-20 00:00:00.000001959,905326.666666682,816755.3201776218,993898.0131557422,arima
1973-04-21 00:00:00.000001959,906021.0000000154,817412.9095365519,994629.0904634788,arima
1973-04-22 00:00:00.000001959,906715.3333333487,818070.5141261469,995360.1525405506,arima
1973-04-23 00:00:00.000001959,907409.6666666821,818728.1339274829,996091.1994058813,arima
1973-04-24 00:00:00.000001959,908104.0000000155,819385.7689216749,996822.231078356,arima
1973-04-25 00:00:00.000001959,908798.3333333489,820043.4190898772,997553.2475768205,arima
1973-04-26 00:00:00.000001959,909492.6666666822,820701.0844132829,998284.2489200815,arima
1973-04-27 00:00:00.000001959,910187.0000000156,821358.764873124,999015.2351269072,arima
1973-04-28 00:00:00.000001959,910881.333333349,822016.4604506709,999746.206216027,arima
1973-04-29 00:00:00.000001959,911575.6666666823,822674.1711272332,1000477.1622061315,arima
1973-04-30 00:00:00.000001959,912270.0000000157,823331.8968841585,1001208.103115873,arima
1973-05-01 00:00:00.000001959,912964.3333333491,823989.6377028327,1001939.0289638655,arima
1973-05-02 00:00:00.000001959,913658.6666666825,824647.3935646804,1002669.9397686846,arima
1973-05-03 00:00:00.000001959,914353.0000000158,825305.164451164,1003400.8355488677,arima
1973-05-04 00:00:00.000001959,915047.3333333492,825962.950343784,1004131.7163229145,arima
1973-05-05 00:00:00.000001959,915741.6666666826,826620.7512240789,1004862.5821092862,arima
1973-05-06 00:00:00.000001959,916436.000000016,827278.567073625,1005593.4329264069,arima
1973-05-07 00:00:00.000001959,917130.3333333493,827936.3978740366,1006324.2687926621,arima
1973-05-08 00:00:00.000001959,917824.6666666827,828594.2436069648,1007055.0897264006,arima
1973-05-09 00:00:00.000001959,918519.0000000161,829252.1042540992,1007785.8957459329,arima
1973-05-10 00:00:00.000001959,919213.3333333494,829909.979797166,1008516.6868695329,arima
1973-05-11 00:00:00.000001959,919907.6666666828,830567.8702179291,1009247.4631154365,arima
1973-05-12 00:00:00.000001959,920602.0000000162,831225.7754981896,1009978.2245018427,arima
1973-05-13 00:00:00.000001959,921296.3333333496,831883.6956197853,1010708.9710469138,arima
1973-05-14 00:00:00.000001959,921990.6666666829,832541.6305645915,1011439.7027687744,arima
1973-05-15 00:00:00.000001959,922685.0000000163,833199.5803145199,1012170.4196855127,arima
1973-05-16 00:00:00.000001959,923379.3333333497,833857.5448515192,1012901.1218151802,arima
1973-05-17 00:00:00.000001959,924073.666666683,834515.5241575746,1013631.8091757915,arima
1973-05-18 00:00:00.000001959,924768.0000000164,835173.5182147082,1014362.4817853246,arima
1973-05-19 00:00:00.000001959,925462.3333333498,835831.5270049779,1015093.1396617217,arima
1973-05-20 00:00:00.000001959,926156.6666666832,836489.5505104787,1015823.7828228876,arima
1973-05-21 00:00:00.000001959,926851.0000000165,837147.5887133412,1016554.4112866919,arima
1973-05-22 00:00:00.000001959,927545.3333333499,837805.6415957324,1017285.0250709674,arima
1973-05-23 00:00:00.000001959,928239.6666666833,838463.7091398555,1018015.6241935111,arima
1973-05-24 00:00:00.000001959,928934.0000000166,839121.7913279494,1018746.2086720839,arima
1973-05-25 00:00:00.000001959,929628.33333335,839779.8881422888,1019476.7785244113,arima
1973-05-26 00:00:00.000001959,930322.6666666834,840437.9995651843,1020207.3337681824,arima
1973-05-27 00:00:00.000001959,931017.0000000168,841096.1255789822,1020937.8744210514,arima
1973-05-28 00:00:00.000001959,931711.3333333501,841754.266166064,1021668.4005006363,arima
1973-05-29 00:00:00.000001959,932405.6666666835,842412.4213088467,1022398.9120245203,arima
1973-05-30 00:00:00.000001959,933100.0000000169,843070.5909897829,1023129.4090102508,arima
1973-05-31 00:00:00.000001959,933794.3333333503,843728.7751913604,1023859.8914753401,arima
1973-06-01 00:00:00.000001959,934488.6666666836,844386.9738961018,1024590.3594372654,arima
1973-06-02 00:00:00.000001959,935183.000000017,845045.187086565,1025320.812913469,arima
1973-06-03 00:00:00.000001959,935877.3333333504,845703.4147453426,1026051.2519213582,arima
1973-06-04 00:00:00.000001959,936571.6666666837,846361.6568550623,1026781.6764783051,arima
1973-06-05 00:00:00.000001959,937266.0000000171,847019.9133983866,1027512.0866016477,arima
1973-06-06 00:00:00.000001959,937960.3333333505,847678.1843580122,1028242.4823086888,arima
1973-06-07 00:00:00.000001959,938654.6666666839,848336.4697166708,1028972.8636166969,arima
1973-06-08 00:00:00.000001959,939349.0000000172,848994.7694571284,1029703.2305429061,arima
1973-06-09 00:00:00.000001959,940043.3333333506,849653.083562185,1030433.5831045161,arima
1973-06-10 00:00:00.000001959,940737.666666684,850311.4120146757,1031163.9213186923,arima
1973-06-11 00:00:00.000001959,941432.0000000173,850969.7547974688,1031894.2452025659,arima
1973-06-12 00:00:00.000001959,942126.3333333507,851628.1118934671,1032624.5547732343,arima
1973-06-13 00:00:00.000001959,942820.6666666841,852286.4832856077,1033354.8500477605,arima
1973-06-14 00:00:00.000001959,943515.0000000175,852944.868956861,1034085.131043174,arima
1973-06-15 00:00:00.000001959,944209.3333333508,853603.2688902314,1034815.3977764703,arima
1973-06-16 00:00:00.000001959,944903.6666666842,854261.6830687572,1035545.6502646112,arima
1973-06-17 00:00:00.000001959,945598.0000000176,854920.1114755098,1036275.8885245253,arima
1973-06-18 00:00:00.000001959,946292.333333351,855578.5540935948,1037006.1125731071,arima
1973-06-19 00:00:00.000001959,946986.6666666843,856237.0109061504,1037736.3224272182,arima
1973-06-20 00:00:00.000001959,947681.0000000177,856895.481896349,1038466.5181036864,arima
1973-06-21 00:00:00.000001959,948375.3333333511,857553.9670473954,1039196.6996193067,arima
1973-06-22 00:00:00.000001959,949069.6666666844,858212.4663425279,1039926.866990841,arima
1973-06-23 00:00:00.000001959,949764.0000000178,858870.9797650181,1040657.0202350175,arima
1973-06-24 00:00:00.000001959,950458.3333333512,859529.50729817,1041387.1593685324,arima
1973-06-25 00:00:00.000001959,951152.6666666846,860188.0489253209,1042117.2844080483,arima
1973-06-26 00:00:00.000001959,951847.0000000179,860846.6046298407,1042847.3953701952,arima
1973-06-27 00:00:00.000001959,952541.3333333513,861505.1743951319,1043577.4922715707,arima
